     phi1       Phi      phi2
144.519450	98.946840	131.716142
163.591267	16.188692	90.110144
-98.477774	103.095283	23.809431
-160.620697	139.469473	17.906188
109.826049	161.090420	128.574598
160.302077	72.675538	-59.050300
-118.004891	147.046327	-123.919515
-3.197960	88.865998	3.420099
-149.483533	150.384853	-57.981378
140.053619	133.141494	-90.089920
161.522230	62.317764	-43.255457
-128.620643	56.928274	-150.758973
-78.841667	117.052824	129.829957
45.311100	132.670696	-12.345815
145.375321	42.860027	-14.769587
175.555037	98.099973	93.754399
140.318254	105.353638	5.082625
-37.807675	58.868191	-113.742748
46.808721	125.889058	118.123875
59.348216	96.516459	73.614439
38.047676	94.645445	-75.536002
4.773586	106.704896	-72.827670
-39.703706	86.057806	-3.047850
-47.559221	107.065222	-179.347646
111.264181	89.207566	29.851593
150.876752	64.512486	136.469704
61.486404	93.748695	-163.620871
-89.639470	26.545098	-44.823376
-159.088079	17.190653	-153.348815
-35.416202	18.606675	-55.242378
69.093936	162.137643	41.483818
-178.350428	96.298322	143.497550
103.636335	151.605005	37.736423
-149.699636	53.761092	64.352908
172.965781	58.335332	38.240282
15.395746	142.789521	-64.471462
-116.736856	22.458450	-101.664034
-44.957743	82.406955	174.907503
114.270618	111.450378	-115.814554
144.301096	37.502322	-23.489927
-55.085753	132.414185	-101.265276
66.729470	166.069520	-16.283272
-67.742396	28.315801	50.809965
26.867104	140.890790	-61.467903
73.818310	142.864065	-37.320096
94.143806	22.968169	-53.615633
173.911472	140.569069	157.010780
-71.273561	119.105405	52.335929
90.417941	111.889209	-64.993113
151.641385	48.669018	-116.833994
-135.888920	135.178977	130.691862
-43.877630	78.801832	-2.255485
-75.439282	84.399974	-100.806010
-95.805155	134.530146	-35.053372
-173.452267	72.736268	-24.147432
46.234630	125.266221	-39.064888
75.124138	99.857164	70.076008
-147.716253	129.199018	-56.669698
-94.230144	41.363276	123.515293
-149.352647	50.537103	143.996024
99.160585	96.758849	118.380298
117.081433	15.700504	-152.942015
-144.077361	62.874031	-130.419788
48.047487	107.054958	-177.864995
143.614745	28.551259	-108.404885
-107.794389	147.070345	105.310242
-91.840609	117.023855	-66.571077
-18.077505	32.734516	1.012666
179.243092	112.342914	151.045414
-102.947934	125.156193	-2.309240
141.014980	153.610032	-105.606656
-93.402388	90.555626	-16.027615
-42.285150	156.907296	-174.519973
102.776029	79.963300	126.979000
165.648439	41.420813	165.925575
100.059756	96.105106	-45.315964
150.298537	25.323941	154.272681
-15.762272	83.574286	-151.065719
-126.833448	126.595073	139.728743
-31.293309	77.925803	-45.177166
-32.908274	72.724428	-125.574577
-109.294060	127.517834	104.247849
144.381289	68.814660	-65.240239
-127.994078	157.230936	-153.129383
-135.593763	86.787139	-78.916243
109.176314	10.561942	46.290870
-179.010340	75.016408	116.297544
103.877309	109.927652	-46.206475
-75.956835	16.173150	-157.465315
162.527063	15.273562	-73.470198
-140.162891	109.804982	-28.926766
81.371243	116.276450	9.868728
87.898983	123.196624	-72.171983
99.117413	101.215177	95.942926
-164.630270	93.057173	-44.499038
-5.709834	62.760021	-64.548029
-0.337417	167.226550	129.763975
-63.969662	40.975608	16.191648
57.247331	46.560311	-77.678757
-87.457656	101.210571	6.120059
5.545836	104.365586	65.953697
-20.017080	24.480130	163.137219
5.311017	49.858097	9.550244
-91.193950	135.078552	121.679412
62.387112	47.552849	88.923690
143.800840	133.081764	101.180617
-38.361741	98.988411	-97.214576
47.795675	145.286385	112.604729
49.827233	53.457345	-129.801242
144.018919	161.220462	41.597133
140.634199	88.172485	-95.998468
9.908519	87.350591	-45.454078
-117.502757	138.946786	177.999648
-98.309571	161.822285	177.694539
-77.122169	95.005035	83.135373
66.350001	148.527145	-147.920414
108.204814	26.895499	-104.149416
157.356236	51.857943	119.674238
30.089506	55.703075	145.283497
-174.330199	119.719792	86.394297
97.912469	163.955893	-64.108094
31.016027	51.366930	118.740108
-68.036253	80.157598	-113.397695
-76.658672	68.886095	97.900224
-23.909602	122.751951	-135.845441
156.871484	113.898344	51.479313
-84.907491	66.500554	143.191171
151.454769	57.235189	64.755254
-24.835787	95.319211	120.750835
-55.793689	152.122925	-98.815089
135.149899	47.597086	86.893817
36.807125	73.210735	-88.355688
-152.067136	51.753604	-101.220424
-9.810568	121.808445	-64.740771
-26.306422	130.809340	-135.652456
-35.204929	73.849929	-114.087462
142.679460	140.879234	-161.923517
60.911979	18.781292	148.262513
71.757261	138.425887	75.110249
89.233209	119.676122	27.895027
-20.821233	116.107511	-37.093860
-176.332825	133.569348	-28.331032
163.775036	85.781238	-7.009019
-16.802991	114.021682	39.338437
-35.695514	111.938580	21.183161
109.267689	17.826960	-93.643881
-52.912536	43.116538	85.023196
3.233392	76.361426	-52.378650
-71.351359	35.620091	-149.523516
-79.260486	45.821072	124.396595
-27.054523	95.266486	-57.763525
34.748296	96.462988	168.796141
178.727794	74.036417	-127.059362
104.989266	93.844765	23.297494
-138.290306	87.456594	27.162747
95.465124	97.552181	-142.328026
102.975775	157.612917	-76.382262
-69.891042	92.813832	-25.830554
-178.894731	117.910082	116.770564
-171.338026	158.219921	-10.166510
-153.703260	115.324384	-60.985919
67.287089	27.914037	76.610848
170.480377	114.659587	-16.392831
39.177122	75.586210	-140.849084
137.320112	17.409686	-5.550864
-89.538700	120.286747	-150.393756
-146.734107	88.664464	-156.413228
-120.063926	10.923876	-15.302125
32.468788	54.643053	82.807827
-36.052915	118.311367	119.409751
109.125292	51.318209	24.970184
-137.474104	19.312447	-169.777683
-111.451717	153.483565	-119.297826
-25.540599	90.491291	52.859785
10.173139	87.047334	-36.894844
-145.219429	97.879710	-149.822917
-58.056411	37.422856	150.439207
-11.901042	50.724166	-54.121657
144.914369	107.327400	114.813816
-37.105257	98.609253	116.595612
70.792611	54.935629	0.464600
114.639115	31.976605	120.354082
110.692578	156.484094	70.989129
-134.313134	120.838262	22.036132
-10.001274	17.318100	-72.561799
-18.670496	94.897302	-177.147289
121.570922	61.500433	152.915253
-119.602685	123.552788	138.249476
40.402802	81.436789	-30.304464
-11.064539	19.534809	-117.442411
121.817609	114.321043	-159.075053
145.928278	30.574821	-20.814322
-19.806299	95.754176	-101.321119
-154.803800	48.619679	-9.211105
138.879391	88.046434	124.349878
-129.721515	143.051802	49.705785
-36.691426	47.687837	-18.859538
-31.337426	78.938978	145.550578
